"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-30","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"66","H,,S","73",",,W","60",",,W","   80",",,W","  100",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-07-31","8.50",",,W"," 1803",",,W","0.00",",,W,2400","0.0",",,W",,,"70","H,,S","80",",,W","61",",,W","  190",",,W","  180",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-01","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"74","H,,S","80",",,W","67",",,W","  110",",,W","  120",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-02","8.50",",,W",,,"0.96",",,W,2400","0.0",",,W",,,"74","H,,S","81",",,W","68",",,W","  310",",,W","  340",",,W","31.1",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-03","10.07",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"74","H,,S","84",",,W","66",",,W","  190",",,W","  180",",,W","18.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-04","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"75","H,,S","85",",,W","68",",,W","  200",",,W","  190",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-05","9.84",",,W",,,"0.16",",,W,2400","0.0",",,W",,,"72","H,,S","77",",,W","67",",,W","  180",",,W","  180",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-06","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"71","H,,S","79",",,W","63",",,W","  270",",,W","  280",",,W","23.0",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-07","9.62",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"71","H,,S","78",",,W","64",",,W","  220",",,W","  220",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-08","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"67","H,,S","75",",,W","62",",,W","  140",",,W","  140",",,W","14.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-09","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"73","H,,S","85",",,W","65",",,W","  230",",,W","  240",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-10","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"74","H,,S","82",",,W","66",",,W","  110",",,W","  110",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-11","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"71","H,,S","77",",,W","63",",,W","  100",",,W","  100",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-12","8.95",",,W",,,"0.10",",,W,2400","0.0",",,W",,,"68","H,,S","76",",,W","63",",,W","  220",",,W","  220",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-13","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"76","H,,S","86",",,W","70",",,W","  280",",,W","  290",",,W","18.1",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-14","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"72","H,,S","78",",,W","63",",,W","  100",",,W","  120",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-15","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"73","H,,S","80",",,W","66",",,W","  190",",,W","  210",",,W","17.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-16","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"75","H,,S","85",",,W","66",",,W","  320",",,W","  330",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-17","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"73","H,,S","83",",,W","63",",,W","  210",",,W","  210",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-18","10.74",",,W",,,"0.24",",,W,2400","0.0",",,W",,,"72","H,,S","81",",,W","65",",,W","  190",",,W","  200",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-19","6.26",",,W",,,"0.01",",,W,2400","0.0",",,W",,,"70","H,,S","74",",,W","65",",,W","   90",",,W","   90",",,W","16.1",",,W","19.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-20","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"75","H,,S","85",",,W","72",",,W","  310",",,W","  300",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-21","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"77","H,,S","87",",,W","69",",,W","  240",",,W","  250",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-22","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"79","H,,S","91",",,W","70",",,W","  200",",,W","  220",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-23","12.30",",,W",,,"0.04",",,W,2400","0.0",",,W",,,"78","H,,S","84",",,W","69",",,W","  210",",,W","  200",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-24","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"72","H,,S","81",",,W","64",",,W","  270",",,W","  300",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-25","7.83",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"68","H,,S","76",",,W","63",",,W","  320",",,W","  310",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-26","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"67","H,,S","74",",,W","60",",,W","  110",",,W","  280",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-27","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"65","H,,S","71",",,W","58",",,W","   90",",,W","   90",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-28","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"65","H,,S","72",",,W","57",",,W","   70",",,W","   80",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-29","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"63","H,,S","68",",,W","58",",,W","   60",",,W","   90",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-30","9.17",",,W",,,"0.07",",,W,2400","0.0",",,W",,,"65","H,,S","72",",,W","59",",,W","   30",",,W","   40",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-08-31","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"68","H,,S","79",",,W","60",",,W","  320",",,W","  320",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-01","14.76",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"62","H,,S","69",",,W","53",",,W","  290",",,W","  290",",,W","23.0",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-02","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"60","H,,S","68",",,W","53",",,W","  120",",,W","  300",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-03","12.97",",,W",,,"0.28",",,W,2400","0.0",",,W",,,"60","H,,S","64",",,W","57",",,W","  120",",,W","  290",",,W","28.0",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-04","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"66","H,,S","81",",,W","58",",,W","  220",",,W","  250",",,W","21.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-05","17.00",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"74","H,,S","88",",,W","65",",,W","  200",",,W","  200",",,W","23.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-06","8.28",",,W",,,"0.22",",,W,2400","0.0",",,W",,,"70","H,,S","79",",,W","62",",,W","  320",",,W","  310",",,W","21.0",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-07","10.74",",,W",,,"0.60",",,W,2400","0.0",",,W",,,"66","H,,S","76",",,W","60",",,W","  290",",,W","  260",",,W","23.0",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-08","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"65","H,,S","74",",,W","59",",,W","  290",",,W","  260",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-09","8.28",",,W",,,"0.01",",,W,2400","0.0",",,W",,,"62","H,,S","68",",,W","55",",,W","  330",",,W","  300",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-10","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"62","H,,S","69",",,W","56",",,W","  360",",,W","   10",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-11","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"66","H,,S","80",",,W","55",",,W","  300",",,W","  320",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-12","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"72","H,,S","86",",,W","61",",,W","  250",",,W","  260",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-13","8.50",",,W",,,"0.03",",,W,2400","0.0",",,W",,,"71","H,,S","78",",,W","64",",,W","  110",",,W","  240",",,W","15.0",",,W","21.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-14","11.18",",,W",,,"0.33",",,W,2400","0.0",",,W",,,"74","H,,S","84",",,W","67",",,W","  220",",,W","  220",",,W","40.9",",,W","66.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-15","6.93",",,W",,,"0.21",",,W,2400","0.0",",,W",,,"71","H,,S","77",",,W","66",",,W","   30",",,W","   70",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-16","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"67","H,,S","73",",,W","62",",,W","   90",",,W","  100",",,W","8.9",",,W","11.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-17","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"65","H,,S","73",",,W","61",",,W","  110",",,W","  110",",,W","13.0",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-18","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"65","H,,S","68",",,W","63",",,W","   40",",,W","   60",",,W","13.0",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-19","13.65",",,W",,,"0.04",",,W,2400","0.0",",,W",,,"64","H,,S","66",",,W","63",",,W","   30",",,W","   30",",,W","21.9",",,W","25.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-20","20.13",",,W",,,"0.27",",,W,2400","0.0",",,W",,,"66","H,,S","72",",,W","63",",,W","   20",",,W","   40",",,W","28.0",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-21","23.04",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"70","H,,S","72",",,W","63",",,W","   20",",,W","   30",",,W","32.0",",,W","44.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-22","22.15",",,W",,,"0.16",",,W,2400","0.0",",,W",,,"61","H,,S","63",",,W","57",",,W","   20",",,W","   10",",,W","31.1",",,W","38.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-23","8.95",",,W",,,"0.03",",,W,2400","0.0",",,W",,,"64","H,,S","76",",,W","60",",,W","   20",",,W","   10",",,W","21.9",",,W","27.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-24","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"68","H,,S","79",",,W","61",",,W","  110",",,W","  140",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-25","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"71","H,,S","78",",,W","64",",,W","  100",",,W","  100",",,W","13.0",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-26","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"69","H,,S","80",",,W","63",",,W","  110",",,W","  110",",,W","12.1",",,W","13.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-27","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"74","H,,S","86",",,W","65",",,W","  190",",,W","  180",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-28","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"75","H,,S","78",",,W","57",",,W","  340",",,W","  330",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-29","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"59","H,,S","68",",,W","52",",,W","  320",",,W","  320",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-09-30","10.51",",,W",,,"1.55",",,W,2400","0.0",",,W",,,"56","H,,S","59",",,W","50",",,W","   30",",,W","   40",",,W","25.9",",,W","36.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-01","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"55","H,,S","66",",,W","47",",,W","  300",",,W","  320",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-02","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"59","H,,S","66",",,W","51",",,W","   90",",,W","   90",",,W","16.1",",,W","18.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-03","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"58","H,,S","65",",,W","51",",,W","  220",",,W","  210",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-04","15.88",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"62","H,,S","77",",,W","53",",,W","  230",",,W","  240",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-05","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"70","H,,S","80",",,W","64",",,W","  230",",,W","  240",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-06","6.26",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"69","H,,S","78",",,W","60",",,W","  320",",,W","  330",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-07","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"66","H,,S","76",",,W","60",",,W","  200",",,W","  200",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-08","13.87",",,W",,,"0.11",",,W,2400","0.0",",,W",,,"71","H,,S","75",",,W","68",",,W","  210",",,W","  200",",,W","23.0",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-09","10.96",",,W",,,"0.27",",,W,2400","0.0",",,W",,,"71","H,,S","75",",,W","67",",,W","  190",",,W","  190",",,W","25.1",",,W","34.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-10","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"74","H,,S","79",",,W","65",",,W","  290",",,W","  300",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-11","10.29",",,W",,,"0.01",",,W,2400","0.0",",,W",,,"65","H,,S","68",",,W","57",",,W","   50",",,W","   50",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-12","13.65",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"56","H,,S","58",",,W","48",",,W","   50",",,W","   60",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-13","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"55","H,,S","62",",,W","47",",,W","  100",",,W","  100",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-14","3.13",",,W",,,"0.10",",,W,2400","0.0",",,W",,,"60","H,,S","64",",,W","57",",,W","  120",",,W","  120",",,W","8.1",",,W","8.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-15","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"65","H,,S","75",",,W","59",",,W","  220",",,W","  220",",,W","28.0",",,W","36.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-16","13.65",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"63","H,,S","70",",,W","44",",,W","  320",",,W","  330",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-17","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"48","H,,S","58",",,W","40",",,W","  220",",,W","  230",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-18","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"57","H,,S","72",",,W","47",",,W","  230",",,W","  240",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-19","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"61","H,,S","74",",,W","52",",,W","  210",",,W","  210",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-20","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"63","H,,S","71",",,W","58",",,W","  290",",,W","  300",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-21","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"64","H,,S","78",",,W","51",",,W","  270",",,W","  260",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-22","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"61","H,,S","66",",,W","54",",,W","   80",",,W","   80",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-23","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"56","H,,S","64",",,W","54",",,W","   70",",,W","   70",",,W","10.1",",,W","11.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-24","18.57",",,W",,,"0.07",",,W,2400","0.0",",,W",,,"66","H,,S","75",",,W","62",",,W","  170",",,W","  180",",,W","32.0",",,W","42.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-25","8.50",",,W",,,"1.29",",,W,2400","0.0",",,W",,,"67","H,,S","70",",,W","58",",,W","  170",",,W","  170",",,W","21.9",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-26","12.75",",,W",,,"0.35",",,W,2400","0.0",",,W",,,"59","H,,S","62",",,W","49",",,W","  290",",,W","  280",",,W","25.9",",,W","38.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-27","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"53","H,,S","62",",,W","47",",,W","  260",",,W","  260",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-28","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"56","H,,S","67",",,W","46",",,W","  190",",,W","  190",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-29","16.78",",,W",,,"1.00",",,W,2400","0.0",",,W",,,"58","H,,S","61",",,W","56",",,W","  120",",,W","  120",",,W","42.9",",,W","53.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-30","22.82",",,W",,,"0.94",",,W,2400","0.0",",,W",,,"59","H,,S","65",",,W","51",",,W","  120",",,W","  110",",,W","46.1",",,W","55.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-10-31","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"53","H,,S","58",",,W","46",",,W","  240",",,W","  260",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-01","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"48","H,,S","53",",,W","41",",,W","  140",",,W","  140",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-11-02","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"59","H,,S","71",",,W","52",",,W","  190",",,W","  180",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
